"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","is_significant","ensembl_id","tes_bound","tead1_bound"
"ENSG00000291191.1","OR4F13P",16.4548282271502,-3.13820358332314,0.636747268601407,-4.92849162936511,8.28668842451851e-07,5.60163646575214e-06,TRUE,"ENSG00000291191",FALSE,TRUE
"ENSG00000202111.1","VTRNA1-2",22.8814978285536,-2.03686881752091,0.41359276780476,-4.92481729874549,8.44392102757498e-07,5.69884978074045e-06,TRUE,"ENSG00000202111",FALSE,TRUE
"ENSG00000177752.15","YIPF7",19.7296014881032,2.57026309559109,0.522007393295319,4.92380592421417,8.48770173249719e-07,5.72725968314391e-06,TRUE,"ENSG00000177752",FALSE,TRUE
"ENSG00000104365.16","IKBKB",868.282371434242,-0.614059724765324,0.124749431361817,-4.92234488014888,8.55133408006772e-07,5.76905096388759e-06,TRUE,"ENSG00000104365",FALSE,TRUE
"ENSG00000134108.14","ARL8B",1775.21620001964,0.696518226089512,0.141630887694305,4.91784128044775,8.75038147501151e-07,5.89630942160665e-06,TRUE,"ENSG00000134108",FALSE,TRUE
"ENSG00000172269.20","DPAGT1",230.83571206204,-0.888550641974643,0.180811081425909,-4.91424881134148,8.91235081358144e-07,6.00306826166437e-06,TRUE,"ENSG00000172269",FALSE,TRUE
"ENSG00000112759.19","SLC29A1",405.69119408904,-0.739840033149955,0.150596831792183,-4.91271977202615,8.98216116152532e-07,6.04649326862251e-06,TRUE,"ENSG00000112759",FALSE,TRUE
"ENSG00000176624.12","MEX3C",1041.03712260088,-0.641807211732695,0.130656377004065,-4.9121767069412,9.00708200711041e-07,6.06206779507681e-06,TRUE,"ENSG00000176624",FALSE,TRUE
"ENSG00000122694.16","GLIPR2",568.065827150129,-0.770929059138063,0.157439637557872,-4.89666434130786,9.74771304493684e-07,6.52466823659624e-06,TRUE,"ENSG00000122694",FALSE,TRUE
"ENSG00000164172.20","MOCS2",368.050707468405,-1.00088733592574,0.204475216306202,-4.89490782309241,9.83518166775948e-07,6.57770133668939e-06,TRUE,"ENSG00000164172",FALSE,TRUE
"ENSG00000197150.13","ABCB8",1133.59572294729,0.658510954492078,0.13472268167835,4.8878996935666,1.01917431501009e-06,6.79609602125296e-06,TRUE,"ENSG00000197150",FALSE,TRUE
"ENSG00000157933.11","SKI",1966.52923526206,-0.617454211648309,0.126324289814145,-4.88785025078504,1.01943023744469e-06,6.796468362222e-06,TRUE,"ENSG00000157933",FALSE,TRUE
"ENSG00000008405.12","CRY1",234.211378314574,-0.962649734188515,0.197789104408322,-4.8670513831803,1.13275585475515e-06,7.51365961224817e-06,TRUE,"ENSG00000008405",FALSE,TRUE
"ENSG00000160179.19","ABCG1",22.3416503131066,2.47480145104455,0.50855648126647,4.86632565350754,1.13692125950934e-06,7.53540318888064e-06,TRUE,"ENSG00000160179",FALSE,TRUE
"ENSG00000158373.9","H2BC5",901.702900890693,-0.756562437421213,0.155486828181324,-4.86576545595831,1.1401466500491e-06,7.55340056785368e-06,TRUE,"ENSG00000158373",FALSE,TRUE
"ENSG00000082512.15","TRAF5",210.164181274421,-0.801368794498741,0.164742278375519,-4.86437848499384,1.14817019702496e-06,7.60402520033999e-06,TRUE,"ENSG00000082512",FALSE,TRUE
"ENSG00000238113.7","LINC01410",157.697938006838,-0.936357217716606,0.192539849284805,-4.86318661406838,1.15510848101706e-06,7.64848438268759e-06,TRUE,"ENSG00000238113",FALSE,TRUE
"ENSG00000197070.14","ARRDC1",510.628568282495,0.671218607551824,0.138523362843251,4.8455263702438,1.26276437158058e-06,8.32238652965643e-06,TRUE,"ENSG00000197070",FALSE,TRUE
"ENSG00000205045.12","SLFN12L",23.7041574723772,2.23445553561063,0.461770492557825,4.83888765441378,1.30567822065495e-06,8.5935434604161e-06,TRUE,"ENSG00000205045",FALSE,TRUE
"ENSG00000103742.12","IGDCC4",81.0699938286276,-1.09425714818158,0.226336867665346,-4.83463944459777,1.33387176147023e-06,8.76890961749969e-06,TRUE,"ENSG00000103742",FALSE,TRUE
"ENSG00000104517.13","UBR5",5147.08571362696,-0.532592983938489,0.110404924263884,-4.8239966422649,1.40709786755433e-06,9.20753233771632e-06,TRUE,"ENSG00000104517",FALSE,TRUE
"ENSG00000116815.16","CD58",707.720538262298,-0.920590466862604,0.19090280566643,-4.82229930382049,1.41912788639428e-06,9.27910222233702e-06,TRUE,"ENSG00000116815",FALSE,TRUE
"ENSG00000114473.14","IQCG",806.362015204713,-0.777192766186148,0.161272320239748,-4.81913303554367,1.44183390430295e-06,9.42212659895397e-06,TRUE,"ENSG00000114473",FALSE,TRUE
"ENSG00000213654.10","GPSM3",53.8941213140332,1.42525841256317,0.295820486812672,4.81798413598619,1.4501589754564e-06,9.47106327212132e-06,TRUE,"ENSG00000213654",FALSE,TRUE
"ENSG00000085719.13","CPNE3",2345.82270872976,-0.664167950724013,0.137922928974258,-4.81550062533817,1.46831303992017e-06,9.57857832533287e-06,TRUE,"ENSG00000085719",FALSE,TRUE
"ENSG00000070778.13","PTPN21",312.816744228413,-0.72627771489745,0.151005969746935,-4.80959604520661,1.51235615316617e-06,9.84698367083544e-06,TRUE,"ENSG00000070778",FALSE,TRUE
"ENSG00000186684.14","CYP27C1",34.2221802951809,-1.83088440403143,0.381215359727967,-4.8027561254036,1.56496445883071e-06,1.01661336273784e-05,TRUE,"ENSG00000186684",FALSE,TRUE
"ENSG00000283343.1","MIR4320",14.3248837649428,4.02036505961467,0.837108616176736,4.80268029969227,1.56555740613424e-06,1.01662875457049e-05,TRUE,"ENSG00000283343",FALSE,TRUE
"ENSG00000107959.17","PITRM1",652.787531873587,-0.656924474106972,0.136925334463067,-4.79768391059995,1.60510810960417e-06,1.04089943236033e-05,TRUE,"ENSG00000107959",FALSE,TRUE
"ENSG00000120318.16","ARAP3",808.312946336607,-0.618164570543264,0.128850558712371,-4.79753116106521,1.606332256838e-06,1.04149444741884e-05,TRUE,"ENSG00000120318",FALSE,TRUE
"ENSG00000175727.15","MLXIP",2065.93655498893,0.619940653298532,0.129349769578715,4.79274648356655,1.64513460039817e-06,1.06522935772636e-05,TRUE,"ENSG00000175727",FALSE,TRUE
"ENSG00000103811.18","CTSH",697.513495857142,-0.739614758137456,0.154733160517003,-4.77993699389461,1.75350138687375e-06,1.13108498118738e-05,TRUE,"ENSG00000103811",FALSE,TRUE
"ENSG00000273768.1","LOC124904613",17.8957019208875,-2.39835136440472,0.50187896881978,-4.7787445049644,1.76393167778923e-06,1.13716514008625e-05,TRUE,"ENSG00000273768",FALSE,TRUE
"ENSG00000004897.12","CDC27",2793.55656867363,-0.583852468436694,0.122197045811171,-4.77795894786941,1.77083522258543e-06,1.14053338719723e-05,TRUE,"ENSG00000004897",FALSE,TRUE
"ENSG00000055732.13","MCOLN3",121.35175840995,1.18981112169279,0.249415904651652,4.77038993705933,1.83869631169843e-06,1.18177552158509e-05,TRUE,"ENSG00000055732",FALSE,TRUE
"ENSG00000233009.1","NALCN-AS1",37.6570680963677,1.65173347791015,0.346351711560613,4.76894850748008,1.85189984182662e-06,1.1898114966364e-05,TRUE,"ENSG00000233009",FALSE,TRUE
"ENSG00000174672.16","BRSK2",55.7818139957031,1.36374304244504,0.286190133264492,4.76516442719109,1.88699704180837e-06,1.2107577543662e-05,TRUE,"ENSG00000174672",FALSE,TRUE
"ENSG00000097096.10","SYDE2",269.743305019427,-0.80061087097336,0.168169430367038,-4.76073962566199,1.92884764953597e-06,1.23644266766254e-05,TRUE,"ENSG00000097096",FALSE,TRUE
"ENSG00000186716.21","BCR",788.928966405654,-0.619948945787434,0.130336110912996,-4.75654015947484,1.96939075397897e-06,1.26100405525274e-05,TRUE,"ENSG00000186716",FALSE,TRUE
"ENSG00000153815.18","CMIP",1184.60109698892,0.626192313702764,0.131667206480227,4.75587149178868,1.97592139174615e-06,1.26470883427235e-05,TRUE,"ENSG00000153815",FALSE,TRUE
"ENSG00000119655.11","NPC2",496.388023195493,1.04612342135052,0.220390700323263,4.74667678725143,2.06785989887886e-06,1.3213142408788e-05,TRUE,"ENSG00000119655",FALSE,TRUE
"ENSG00000168118.12","RAB4A",347.732686155341,-0.798887928893904,0.168307712383716,-4.74659133309685,2.06873333219854e-06,1.32162373195636e-05,TRUE,"ENSG00000168118",FALSE,TRUE
"ENSG00000127325.19","BEST3",14.0419336163137,-2.78822001825431,0.58783832615715,-4.74317494145307,2.10394426389539e-06,1.34235121630351e-05,TRUE,"ENSG00000127325",FALSE,TRUE
"ENSG00000233496.1","SYNJ2-IT1",26.8016471571947,-2.0467117807936,0.432496214394239,-4.73232299538219,2.21964838098881e-06,1.41087230923331e-05,TRUE,"ENSG00000233496",FALSE,TRUE
"ENSG00000165704.15","HPRT1",849.375621965107,0.853256033937872,0.1805329571557,4.72631727403648,2.28628334467896e-06,1.44943024733212e-05,TRUE,"ENSG00000165704",FALSE,TRUE
"ENSG00000184454.7","NCMAP",12.9899494045815,4.42139907365422,0.936066437410849,4.72338169273943,2.31954918427163e-06,1.46805378593886e-05,TRUE,"ENSG00000184454",FALSE,TRUE
"ENSG00000108669.18","CYTH1",867.260176377271,0.634577917177037,0.134523588392305,4.71722412969274,2.39084261080244e-06,1.51064251867071e-05,TRUE,"ENSG00000108669",FALSE,TRUE
"ENSG00000117009.12","KMO",56.6947343567183,1.39747764607562,0.296529477602831,4.71277816078504,2.44362178125617e-06,1.54169659483116e-05,TRUE,"ENSG00000117009",FALSE,TRUE
"ENSG00000154928.19","EPHB1",30.7328853853214,1.81915103361293,0.386472816592758,4.7070607698907,2.51314007493261e-06,1.58349734864238e-05,TRUE,"ENSG00000154928",FALSE,TRUE
"ENSG00000158195.11","WASF2",2488.80900540874,-0.557673269980369,0.118880145683999,-4.69105473224056,2.71800243877963e-06,1.70593323799827e-05,TRUE,"ENSG00000158195",FALSE,TRUE
"ENSG00000172554.12","SNTG2",29.8043883544183,1.87883541391871,0.400704752524334,4.68882737747067,2.74775052127243e-06,1.72333068143615e-05,TRUE,"ENSG00000172554",FALSE,TRUE
"ENSG00000197860.10","SGTB",509.925453696374,0.658456806395016,0.140596504188044,4.68330852319307,2.82281141246537e-06,1.76812203685458e-05,TRUE,"ENSG00000197860",FALSE,TRUE
"ENSG00000148339.13","SLC25A25",644.961266498501,-0.700349292397948,0.149636357811872,-4.68034174741442,2.86397110106158e-06,1.79258099061839e-05,TRUE,"ENSG00000148339",FALSE,TRUE
"ENSG00000273749.5","CYFIP1",1887.12276051221,-0.590524550977437,0.126213603305433,-4.67877103190206,2.88599500943472e-06,1.8050355087549e-05,TRUE,"ENSG00000273749",FALSE,TRUE
"ENSG00000287263.3","FLJ32255",73.7466885740418,-1.17631198451926,0.251443109309642,-4.67824307354824,2.89343424020946e-06,1.80935519645499e-05,TRUE,"ENSG00000287263",FALSE,TRUE
"ENSG00000162591.17","MEGF6",248.515505634569,-0.795152250748958,0.169990839581658,-4.67761823346365,2.90226236318869e-06,1.81454165199325e-05,TRUE,"ENSG00000162591",FALSE,TRUE
"ENSG00000153879.9","CEBPG",1579.12884346434,-0.694776794722431,0.148733847829454,-4.67127560311018,2.99334987597703e-06,1.86908287844095e-05,TRUE,"ENSG00000153879",FALSE,TRUE
"ENSG00000106799.14","TGFBR1",946.86926777803,-0.608739700791942,0.130647935832865,-4.65939011520772,3.17147642289628e-06,1.97449983748059e-05,TRUE,"ENSG00000106799",FALSE,TRUE
"ENSG00000158445.10","KCNB1",156.066608596256,-0.931676874389132,0.199966100727231,-4.65917408501159,3.17480627309369e-06,1.97621072905345e-05,TRUE,"ENSG00000158445",FALSE,TRUE
"ENSG00000122257.20","RBBP6",1790.43078336006,0.608912562105411,0.130700496693005,4.65883892955398,3.17997893629862e-06,1.97906787299728e-05,TRUE,"ENSG00000122257",FALSE,TRUE
"ENSG00000110427.17","KIAA1549L",144.085768371914,0.875054268395743,0.187847834800294,4.65831437091643,3.18809100713626e-06,1.98375298278814e-05,TRUE,"ENSG00000110427",FALSE,TRUE
"ENSG00000227640.5","SOX21-AS1",1054.29330577065,-0.621239342212577,0.133741178845674,-4.64508648401728,3.39934020706498e-06,2.10440656376131e-05,TRUE,"ENSG00000227640",FALSE,TRUE
"ENSG00000163435.16","ELF3",75.6239218919131,1.15145006035221,0.248333948056233,4.63670017476416,3.54015344617872e-06,2.18756066471291e-05,TRUE,"ENSG00000163435",FALSE,TRUE
"ENSG00000071127.18","WDR1",4395.92208937532,-0.570985984576363,0.123244459756463,-4.63295458233707,3.60483645547197e-06,2.22513328583449e-05,TRUE,"ENSG00000071127",FALSE,TRUE
"ENSG00000138375.14","SMARCAL1",706.760476258408,0.608438978294639,0.131622650802023,4.6226008562144,3.78958460672737e-06,2.33535213935623e-05,TRUE,"ENSG00000138375",FALSE,TRUE
"ENSG00000179818.17","PCBP1-AS1",1072.99871645963,0.663226625137819,0.143517673194553,4.62121918767974,3.81491453295025e-06,2.34755465317489e-05,TRUE,"ENSG00000179818",FALSE,TRUE
"ENSG00000289256.2","LOC102724646",12.8661611742544,3.62547018679613,0.785314033267015,4.61658652872109,3.90103409390209e-06,2.39664181771869e-05,TRUE,"ENSG00000289256",FALSE,TRUE
"ENSG00000168393.13","DTYMK",316.411331596747,-0.749806129665341,0.162437266574406,-4.6159735723076,3.91256738027542e-06,2.40285823129987e-05,TRUE,"ENSG00000168393",FALSE,TRUE
"ENSG00000070476.15","ZXDC",877.55711659136,-0.579387120804556,0.12562934109115,-4.61187741472102,3.9904831618018e-06,2.44805367599934e-05,TRUE,"ENSG00000070476",FALSE,TRUE
"ENSG00000148090.12","AUH",412.044009976183,0.679241125942058,0.147309622822742,4.61097593576347,4.00782935938222e-06,2.45736367652518e-05,TRUE,"ENSG00000148090",FALSE,TRUE
"ENSG00000137824.16","RMDN3",515.700202031191,0.658207956865829,0.143089687405909,4.59996781598004,4.22556220009692e-06,2.58340347035443e-05,TRUE,"ENSG00000137824",FALSE,TRUE
"ENSG00000114933.16","INO80D",2275.9644078817,0.540389911624839,0.117522113578261,4.5981976937896,4.26161517281941e-06,2.60403929106547e-05,TRUE,"ENSG00000114933",FALSE,TRUE
"ENSG00000255269.3","LINC02710",12.5391943972879,3.88403614686839,0.845156629493674,4.59564063195634,4.31421699035035e-06,2.63381241423833e-05,TRUE,"ENSG00000255269",FALSE,TRUE
"ENSG00000188529.15","SRSF10",2088.72897977508,-0.70719460008759,0.154310930901404,-4.58291966717152,4.58528228320971e-06,2.78995506770611e-05,TRUE,"ENSG00000188529",FALSE,TRUE
"ENSG00000158246.8","TENT5B",31.9345655374649,1.76537201771077,0.385435005386615,4.58020676129298,4.64516482058486e-06,2.82283607630766e-05,TRUE,"ENSG00000158246",FALSE,TRUE
"ENSG00000161381.14","PLXDC1",44.7083556874092,1.5149096961572,0.330788501532158,4.57969273158042,4.65659520805526e-06,2.82910438252944e-05,TRUE,"ENSG00000161381",FALSE,TRUE
"ENSG00000058799.15","YIPF1",463.615106470434,0.716875069150779,0.156553790663376,4.57909748536344,4.66986525746048e-06,2.83665921075496e-05,TRUE,"ENSG00000058799",FALSE,TRUE
"ENSG00000179361.18","ARID3B",270.261026753267,0.704938703724783,0.154254824568198,4.56996211105943,4.87812399145021e-06,2.95470962449324e-05,TRUE,"ENSG00000179361",FALSE,TRUE
"ENSG00000070808.17","CAMK2A",14.4380522409533,2.96857847305372,0.649732173921751,4.56892638567601,4.90228914740927e-06,2.96828801709801e-05,TRUE,"ENSG00000070808",FALSE,TRUE
"ENSG00000198821.12","CD247",18.8879772155602,2.32731152856327,0.509523360533498,4.56762478196575,4.93282027776482e-06,2.98570989299921e-05,TRUE,"ENSG00000198821",FALSE,TRUE
"ENSG00000106078.19","COBL",12.8759352774303,3.34015955142047,0.73172278528899,4.56478822113117,4.99998830152529e-06,3.02367104550847e-05,TRUE,"ENSG00000106078",FALSE,TRUE
"ENSG00000204580.14","DDR1",4972.46837389313,0.525531899857801,0.11521449616662,4.5613348783628,5.08294397258594e-06,3.07055736903431e-05,TRUE,"ENSG00000204580",FALSE,TRUE
"ENSG00000253978.2","TENM2-AS1",28.3466511401169,-2.08099861778538,0.459191847728334,-4.5318718702875,5.84633086974401e-06,3.50120181564641e-05,TRUE,"ENSG00000253978",FALSE,TRUE
"ENSG00000092531.10","SNAP23",236.609553568705,0.757209319778352,0.167141791170268,4.53034106237965,5.88885424148456e-06,3.52542475986513e-05,TRUE,"ENSG00000092531",FALSE,TRUE
"ENSG00000140450.9","ARRDC4",3427.52296133151,0.712966028689454,0.157403876058908,4.52953285866116,5.91142407417875e-06,3.53644334187573e-05,TRUE,"ENSG00000140450",FALSE,TRUE
"ENSG00000254995.4","STX16-NPEPL1",65.2741599389937,1.184333502322,0.261545075676587,4.52821946373207,5.94827852154807e-06,3.55786449762185e-05,TRUE,"ENSG00000254995",FALSE,TRUE
"ENSG00000143977.14","SNRPG",247.107681681603,-1.04869438330985,0.232189013999466,-4.51655470362721,6.28538854515025e-06,3.74630773998357e-05,TRUE,"ENSG00000143977",FALSE,TRUE
"ENSG00000229647.3","MYOSLID",16.5657234267963,-2.35955829252407,0.523040367760431,-4.51123553355412,6.44511053902906e-06,3.83545050437525e-05,TRUE,"ENSG00000229647",FALSE,TRUE
"ENSG00000177738.6","ANXA2R-OT1",171.698283865506,-0.824937559685915,0.182881432778364,-4.5107780880395,6.45902641932582e-06,3.84305849381081e-05,TRUE,"ENSG00000177738",FALSE,TRUE
"ENSG00000166272.18","WBP1L",1683.04353390018,0.581730571464758,0.129010417999781,4.50917515410071,6.50801623221648e-06,3.87085090835106e-05,TRUE,"ENSG00000166272",FALSE,TRUE
"ENSG00000139436.22","GIT2",500.162055325705,0.617565327984816,0.136987222608421,4.50819657648022,6.53809864449509e-06,3.88806258326697e-05,TRUE,"ENSG00000139436",FALSE,TRUE
"ENSG00000184743.13","ATL3",1573.37222377267,-0.536593737714312,0.119267535995243,-4.49907624263919,6.82493790454137e-06,4.05083855917283e-05,TRUE,"ENSG00000184743",FALSE,TRUE
"ENSG00000170917.14","NUDT6",73.755872089079,-1.05464067204735,0.234454836427507,-4.49826793133118,6.85093244265671e-06,4.06413680077127e-05,TRUE,"ENSG00000170917",FALSE,TRUE
"ENSG00000214894.7","LINC00243",16.4624358007193,2.54328147723667,0.565926908966816,4.49401051079159,6.9894176120175e-06,4.141226887232e-05,TRUE,"ENSG00000214894",FALSE,TRUE
"ENSG00000168803.16","MAPDA",289.338983418989,-0.736240729174185,0.163907105289711,-4.49181704400706,7.06180768994909e-06,4.18192963061699e-05,TRUE,"ENSG00000168803",FALSE,TRUE
"ENSG00000226314.9","ZKSCAN8P1",94.3867215611475,0.999429606218577,0.222968859828281,4.48237304073889,7.38175595652974e-06,4.35394141919434e-05,TRUE,"ENSG00000226314",FALSE,TRUE
"ENSG00000143919.16","CAMKMT",158.145291150855,0.881256386429676,0.196891475482886,4.4758483538627,7.61084932948811e-06,4.47973193595655e-05,TRUE,"ENSG00000143919",FALSE,TRUE
"ENSG00000122778.10","KIAA1549",1020.70732544469,-0.602395121012253,0.134617098752155,-4.47487820340958,7.64548823892678e-06,4.49856131127429e-05,TRUE,"ENSG00000122778",FALSE,TRUE
"ENSG00000049656.14","CLPTM1L",1952.55156034151,0.601013214293664,0.134816007746137,4.45802560349799,8.271802382166e-06,4.83941755627652e-05,TRUE,"ENSG00000049656",FALSE,TRUE
"ENSG00000082898.19","XPO1",8285.45561688007,0.50029939231598,0.112277186196866,4.45593097994777,8.35299048788302e-06,4.88271176892808e-05,TRUE,"ENSG00000082898",FALSE,TRUE
"ENSG00000125107.19","CNOT1",7210.37971002686,-0.480765415904073,0.107898908526175,-4.4557023094209,8.36189978367054e-06,4.88707866228013e-05,TRUE,"ENSG00000125107",FALSE,TRUE
"ENSG00000135097.7","MSI1",23.9635038828911,-1.78996101890156,0.401738371363068,-4.45553909333669,8.36826444500336e-06,4.88995710765309e-05,TRUE,"ENSG00000135097",FALSE,TRUE
"ENSG00000138459.9","SLC35A5",676.467534334968,0.725747527675592,0.163027016699627,4.45170096569186,8.51927500039241e-06,4.97306638964306e-05,TRUE,"ENSG00000138459",FALSE,TRUE
"ENSG00000006704.11","GTF2IRD1",1116.66912757316,0.538063788287576,0.120896932149377,4.45059918991789,8.56310308738575e-06,4.99521699591824e-05,TRUE,"ENSG00000006704",FALSE,TRUE
"ENSG00000166856.3","GPR182",26.1292265349785,1.9627065249944,0.441027433963144,4.45030484239315,8.57484850937066e-06,4.99949286244941e-05,TRUE,"ENSG00000166856",FALSE,TRUE
"ENSG00000159708.18","LRRC36",13.8490248089084,3.28639145267109,0.738945596400781,4.44740650553746,8.69132674692556e-06,5.06392773481248e-05,TRUE,"ENSG00000159708",FALSE,TRUE
"ENSG00000152284.5","TCF7L1",200.447855644717,-0.773410628963214,0.173955470179128,-4.44602649268119,8.74731655629042e-06,5.09305534425905e-05,TRUE,"ENSG00000152284",FALSE,TRUE
"ENSG00000152465.18","NMT2",268.783363005921,-0.813150352808664,0.183222730270368,-4.43804298521674,9.07804925283522e-06,5.28109568454028e-05,TRUE,"ENSG00000152465",FALSE,TRUE
"ENSG00000263745.7","LOC105371956",24.5452128158178,2.0696334483132,0.466968109223064,4.43206593220388,9.33344661346768e-06,5.42316993784246e-05,TRUE,"ENSG00000263745",FALSE,TRUE
"ENSG00000176845.13","METRNL",191.172015525987,0.845558145937071,0.190854823132227,4.43037347477069,9.40700275716401e-06,5.46030535979746e-05,TRUE,"ENSG00000176845",FALSE,TRUE
"ENSG00000100604.13","CHGA",21.8749664725744,2.05999164091052,0.465877629687112,4.42174405818547,9.79073908970411e-06,5.66948219227871e-05,TRUE,"ENSG00000100604",FALSE,TRUE
"ENSG00000080189.15","SLC35C2",1254.15310571231,0.549574894200524,0.124369273977797,4.4188960554569,9.9206343869492e-06,5.73785303687878e-05,TRUE,"ENSG00000080189",FALSE,TRUE
"ENSG00000033627.18","ATP6V0A1",1352.01997529138,-0.522083507805901,0.118393249767645,-4.40974049475394,1.03494565417574e-05,5.97366762634522e-05,TRUE,"ENSG00000033627",FALSE,TRUE
"ENSG00000115844.11","DLX2",198.384502135121,-0.761523300852717,0.173042853787204,-4.40077867525916,1.0786310116188e-05,6.20683350883744e-05,TRUE,"ENSG00000115844",FALSE,TRUE
"ENSG00000120820.13","GLT8D2",72.8828717447397,-1.2686086814977,0.288339745059233,-4.3997010583369,1.08400103148378e-05,6.2335105870054e-05,TRUE,"ENSG00000120820",FALSE,TRUE
"ENSG00000126883.19","NUP214",2311.3373333127,-0.564760416840479,0.128465901094608,-4.39618927690831,1.10167876982218e-05,6.33087877741837e-05,TRUE,"ENSG00000126883",FALSE,TRUE
"ENSG00000144426.19","NBEAL1",1345.52750466024,-0.582876332302729,0.132613469240828,-4.39530264640175,1.10618525037654e-05,6.35355099506095e-05,TRUE,"ENSG00000144426",FALSE,TRUE
"ENSG00000145888.11","GLRA1",44.5498613768765,1.40339168800985,0.320390492239407,4.38025385273041,1.18541130261554e-05,6.77651483124281e-05,TRUE,"ENSG00000145888",FALSE,TRUE
"ENSG00000130164.15","LDLR",1516.06234320456,0.546467026305864,0.125009816397641,4.37139291979773,1.23456393407094e-05,7.03736662401776e-05,TRUE,"ENSG00000130164",FALSE,TRUE
"ENSG00000237765.8","FAM200B",140.182376057199,-0.857582390859537,0.196487039392273,-4.36457485191902,1.27370231699797e-05,7.23981263450249e-05,TRUE,"ENSG00000237765",FALSE,TRUE
"ENSG00000164649.20","CDCA7L",201.113814074462,-0.793395424193866,0.181799431180217,-4.36412489875932,1.27632644212671e-05,7.25351457021251e-05,TRUE,"ENSG00000164649",FALSE,TRUE
"ENSG00000088726.16","TMEM40",28.2936865009325,2.00905154439466,0.46040842495269,4.36362897703512,1.27922463140108e-05,7.26876920030647e-05,TRUE,"ENSG00000088726",FALSE,TRUE
"ENSG00000064961.19","HMG20B",340.07662889249,-0.7502288777301,0.172288934926182,-4.35448090761918,1.33382604379896e-05,7.56384024303224e-05,TRUE,"ENSG00000064961",FALSE,TRUE
"ENSG00000166912.17","MTMR10",1005.72868790559,-0.554787034359103,0.127454199760632,-4.35283447231267,1.3438861832858e-05,7.61707423224631e-05,TRUE,"ENSG00000166912",FALSE,TRUE
"ENSG00000165181.17","SHOC1",95.1982090517664,-1.06947473405614,0.24619037762839,-4.34409640359888,1.39850095823174e-05,7.90683764134751e-05,TRUE,"ENSG00000165181",FALSE,TRUE
"ENSG00000163812.16","ZDHHC3",1170.718803028,0.548475478089069,0.126396812912138,4.33931414449771,1.42928085667642e-05,8.06475284710711e-05,TRUE,"ENSG00000163812",FALSE,TRUE
"ENSG00000147853.17","AK3",969.515672407108,-0.682547132465733,0.157375367575112,-4.33706457994431,1.44398208521244e-05,8.14229473281807e-05,TRUE,"ENSG00000147853",FALSE,TRUE
"ENSG00000094631.22","HDAC6",661.388131172121,-0.587013244895383,0.135405506855623,-4.33522430901788,1.45611564447155e-05,8.20526479950392e-05,TRUE,"ENSG00000094631",FALSE,TRUE
"ENSG00000107816.17","LZTS2",1401.36829201164,-0.59335217553631,0.136935335213005,-4.33308301771301,1.47035632339112e-05,8.28001717389748e-05,TRUE,"ENSG00000107816",FALSE,TRUE
"ENSG00000138311.18","ZNF365",171.257304508521,-0.882558863610655,0.204147962605892,-4.32313334086237,1.53828695914652e-05,8.62252993866156e-05,TRUE,"ENSG00000138311",FALSE,TRUE
"ENSG00000205269.6","TMEM170B",506.568596070955,0.627523196716731,0.14523765287061,4.32066467829648,1.55559912719506e-05,8.71238106390135e-05,TRUE,"ENSG00000205269",FALSE,TRUE
"ENSG00000124602.10","UNC5CL",41.1783978493715,1.45062873655703,0.335897214855648,4.31866854621119,1.56973320255941e-05,8.78429941096176e-05,TRUE,"ENSG00000124602",FALSE,TRUE
"ENSG00000188643.11","S100A16",1740.59495498673,0.798567437310049,0.185173082904237,4.3125459963478,1.61385293958462e-05,9.01337662805169e-05,TRUE,"ENSG00000188643",FALSE,TRUE
"ENSG00000091879.14","ANGPT2",188.771630638535,0.864063084893916,0.200691681694561,4.30542550442604,1.66665070872443e-05,9.29297296026783e-05,TRUE,"ENSG00000091879",FALSE,TRUE
"ENSG00000170006.13","TMEM154",354.986914685694,-0.633930753741743,0.147487529060166,-4.29819902591993,1.72191514911699e-05,9.5724823236235e-05,TRUE,"ENSG00000170006",FALSE,TRUE
"ENSG00000095383.20","TBC1D2",183.606028676427,0.794077912111639,0.184759788384521,4.29789360041379,1.72428892942886e-05,9.58132608454758e-05,TRUE,"ENSG00000095383",FALSE,TRUE
"ENSG00000240137.8","ERICH6-AS1",19.1516490672844,-1.94456838645211,0.452510619541694,-4.29728784801024,1.72900609173079e-05,9.60233489952834e-05,TRUE,"ENSG00000240137",FALSE,TRUE
"ENSG00000118046.17","STK11",1317.52805443194,-0.570143790434567,0.132692633115875,-4.29672527439172,1.73339802000486e-05,9.6224977845277e-05,TRUE,"ENSG00000118046",FALSE,TRUE
"ENSG00000147799.12","ARHGAP39",460.01936880001,-0.621222693863982,0.14477022264394,-4.29109441512618,1.77794695843505e-05,9.85208846396765e-05,TRUE,"ENSG00000147799",FALSE,TRUE
"ENSG00000061936.10","SFSWAP",924.562112159093,0.538576622815562,0.125549601973035,4.2897517343881,1.78872961000053e-05,9.90698962864796e-05,TRUE,"ENSG00000061936",FALSE,TRUE
"ENSG00000088970.16","KIZ",387.689877290622,-0.617387980787179,0.143997216544644,-4.28749940868314,1.8069573839347e-05,9.99816393834403e-05,TRUE,"ENSG00000088970",FALSE,TRUE
"ENSG00000005059.16","MCUB",189.866389966754,-0.962411560990388,0.224595379432326,-4.28509065245653,1.82664689958043e-05,0.000100988837703366,TRUE,"ENSG00000005059",FALSE,TRUE
